regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,sma_bars,entry_threshold_pct,atr_multiple,atr_percentile_threshold,scope,symbol,realized_pnl,total_return_pct,max_drawdown_pct,win_rate,avg_winning_trade,avg_losing_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,total_trades
Custom,,,sma,full_day,False,atr_multiple,20,0.0,1.0,0.0,portfolio,COMBINED,-20.012164393820285,-0.2001216439382188,0.6776981864515268,35.13513513513514,9.81108163563757,-6.148176069046197,-0.05408693079410888,-0.05408693079410888,0.8643760078254877,-0.8090449443604574,3.7,19.297393151551415,74
Custom,,,sma,full_day,False,atr_multiple,20,0.0,1.0,0.0,symbol,AAPL,18.942097973637715,0.5682629392091348,0.6421403261736822,44.44444444444444,9.844284732991923,-4.087008191665996,0.21046775526264128,0.21046775526264128,1.9269420116291134,2.3799840970441757,0.9,6.356904810110566,18
Custom,,,sma,full_day,False,atr_multiple,20,0.0,1.0,0.0,symbol,MSFT,10.968559178218698,0.3290567753465712,1.4161200840135324,53.84615384615385,10.122025887003767,-9.980937005134612,0.08437353214014383,0.08437353214014383,1.1831584745429549,0.6816013356048127,1.3,13.494036817560346,26
Custom,,,sma,full_day,False,atr_multiple,20,0.0,1.0,0.0,symbol,NVDA,-49.9228215456767,-1.4976846463702804,1.824952928214828,13.333333333333334,8.656370561147185,-5.171966359074697,-0.33281881030451127,-0.33281881030451127,0.25749380886108986,-6.66876529705422,1.5,5.9105447393110575,30
Custom,,,sma,full_day,False,atr_multiple,20,0.0,0.5,0.0,portfolio,COMBINED,-28.72771532397826,-0.28727715323979286,0.9103826641153847,31.48148148148148,10.232956861383226,-5.4780535666890025,-0.05319947282218196,-0.05319947282218196,0.8582663113761447,-1.0781290666596626,5.4,20.848900399373587,108
Custom,,,sma,full_day,False,atr_multiple,20,0.0,0.5,0.0,symbol,AAPL,24.517745220921825,0.735532356627682,0.6420437021424191,35.294117647058826,10.800562787690884,-3.662330136838498,0.14422203071130485,0.14422203071130485,1.608597763143984,2.1938216508104564,1.7,8.923019657965321,34
Custom,,,sma,full_day,False,atr_multiple,20,0.0,0.5,0.0,symbol,MSFT,-12.088957373704034,-0.3626687212111483,1.4992527476246473,44.44444444444444,9.641399167990912,-8.922015071763132,-0.06716087429835575,-0.06716087429835575,0.8645041812139075,-0.6471395289389614,1.8,14.143308968283902,36
Custom,,,sma,full_day,False,atr_multiple,20,0.0,0.5,0.0,symbol,NVDA,-41.15650317119605,-1.2346950951358848,1.6837758067154527,15.789473684210526,10.675232191147416,-4.5738874840398935,-0.21661317458524237,-0.21661317458524237,0.43761593236050017,-4.794727610842971,1.9,6.773180102455093,38
Custom,,,sma,afternoon_only,False,atr_multiple,20,0.0,1.0,0.0,portfolio,COMBINED,-35.42798371783965,-0.3542798371783465,0.7255602713519741,26.923076923076923,10.601364881045567,-5.770396730797822,-0.13626147583784481,-0.13626147583784481,0.6768626475819879,-1.7331267327536595,2.6,16.120895865223712,52
Custom,,,sma,afternoon_only,False,atr_multiple,20,0.0,1.0,0.0,symbol,AAPL,8.856760817263194,0.2657028245179026,0.6440710778631685,44.44444444444444,7.8016194964346255,-4.469943433695062,0.09840845352514659,0.09840845352514659,1.3962806665739744,1.1843055347130365,0.9,6.00635891769496,18
Custom,,,sma,afternoon_only,False,atr_multiple,20,0.0,1.0,0.0,symbol,MSFT,-36.823349905065356,-1.104700497151971,2.1767308870794446,18.181818181818183,16.802212935739817,-7.8253084196161105,-0.3347577264096851,-0.3347577264096851,0.47714733996570613,-2.4520726942526476,1.1,11.817507375138081,22
Custom,,,sma,afternoon_only,False,atr_multiple,20,0.0,1.0,0.0,symbol,NVDA,-7.461394630037489,-0.22384183890112125,0.4371294347171953,16.666666666666664,9.398650310100834,-3.3720089880276647,-0.12435657716729148,-0.12435657716729148,0.5574510829283547,-1.5296055035759704,0.6,3.84668592529449,12
Custom,,,sma,afternoon_only,False,atr_multiple,20,0.0,0.5,0.0,portfolio,COMBINED,-41.88428986508529,-0.41884289865081886,0.8139847372545748,24.324324324324326,11.917752382149931,-5.326573618015524,-0.11320078341914945,-0.11320078341914945,0.7191689062322731,-1.8676394352820205,3.7,17.674044083422874,74
Custom,,,sma,afternoon_only,False,atr_multiple,20,0.0,0.5,0.0,symbol,AAPL,25.57561914285327,0.7672685742856084,0.6414829013896575,38.46153846153847,10.430780530225457,-3.3222854385342515,0.19673553186810208,0.19673553186810208,1.9622750519194136,2.7272750782359743,1.3,7.4805375541736785,26
Custom,,,sma,afternoon_only,False,atr_multiple,20,0.0,0.5,0.0,symbol,MSFT,-59.405866590563164,-1.782175997716895,2.906801773215735,14.285714285714285,16.802212935739817,-7.750857705170233,-0.4243276185040226,-0.4243276185040226,0.3612979271642812,-3.847063641315151,1.4,12.17912150145166,28
Custom,,,sma,afternoon_only,False,atr_multiple,20,0.0,0.5,0.0,symbol,NVDA,-8.054042417375399,-0.2416212725212654,0.8503572541173874,20.0,10.750721458371231,-3.6944356667647327,-0.080540424173754,-0.080540424173754,0.7274941579768923,-1.147002844696045,1.0,5.496848804498074,20
