regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds,rank_return,rank_pf,rank_drawdown,combined_score
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,0.4751323681703434,2.942396408036426,260,296,166,80,10,45.38461538461539,8.209653048901504,-6.152905536170844,0.3654864370542983,-24.07513561582914,0.0365486437054298,0.0365486437054298,1.1087617085320294,0.7647443238533027,13.0,51.43966903478493,47.51323681705878,10047.513236817034,10047.513236817034,10000.0,1000.0,0.0095763999997871,1.2301748000027146,3.00002284348011e-07,1.8100006855092943e-05,1.9221643999917437,0.0018330000020796,3.1637882000068203,387.0,396.0,252.0,345.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,0.7804062863337095,4.125431725727334,118,73,14,15,10,91.52542372881356,5.313515095723652,-41.77783730713961,1.3227225192098158,-113.68665828324242,0.1322722519209815,0.1322722519209815,1.373598221754013,0.6853627989745772,5.9,99.6890844246253,78.04062863337913,10078.040628633373,10078.040628633373,10000.0,1000.0,0.0180277000035857,1.2531869999947958,2.00001522898674e-07,1.649999467190355e-05,1.8201204000069997,0.0016685000009601,3.0930392000009306,304.0,191.0,542.0,345.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,0.3506695716793547,2.701563399561647,148,87,13,17,9,47.2972972972973,11.513890146489542,-9.433825588696887,0.4738777995669644,-28.74175150462804,0.0473877799566964,0.0473877799566964,1.0953115721127609,0.5914324411987205,7.4,49.78343134726536,35.066957167955366,10035.066957167935,10035.066957167935,10000.0,1000.0,0.0117060000047786,1.068715600005817,4.00003045797348e-07,3.930000821128488e-05,1.7062427999917418,0.0012105000059818,2.787937000000966,424.0,406.0,208.0,346.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,1.4082040092074204,4.968162400280083,254,425,298,112,10,92.1259842519685,4.477911426490247,-38.30952359786045,1.1088220544941294,-114.3994134646797,0.1108822054494129,0.1108822054494129,1.3675858838626205,1.137975069745449,12.7,103.3638213992154,140.82040092075442,10140.820400920742,10140.820400920742,10000.0,1000.0,0.0103267999948002,0.766377799998736,1.00000761449337e-07,1.3699987903237345e-05,1.3796330000041053,0.0022335999965434,2.158600099995965,143.0,195.0,703.0,347.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,40.0,0.55,0.45,0.7595354603395936,4.161710929699084,126,66,3,12,10,85.71428571428571,4.944646133084876,-21.22859390584569,1.2056118418090809,-115.32206228269467,0.120561184180908,0.120561184180908,1.3975431877445097,0.7256099482969355,6.3,89.73994429438524,75.95354603397209,10075.95354603396,10075.95354603396,10000.0,1000.0,0.0105194000061601,0.8956136000051629,2.00001522898674e-07,1.3699987903237345e-05,1.5397765999950934,0.0015837000100873,2.447522900009062,309.0,180.0,552.0,347.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.395500518379722,4.962923023555117,214,311,204,82,10,85.98130841121495,5.73798293360626,-25.88962520358624,1.304206091943761,-114.28812104152018,0.1304206091943761,0.1304206091943761,1.3593461363786037,1.040526949341063,10.7,113.66042774468453,139.55005183798244,10139.550051837972,10139.550051837972,10000.0,1000.0,0.0106419999938225,1.3634887999942291,2.00001522898674e-07,1.8799997633323077e-05,1.8475342000019737,0.002079700003378,3.2237796999979764,148.0,196.0,700.0,348.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,1.1086784379515666,3.927342799260678,340,617,447,162,10,51.17647058823529,8.898285328053962,-7.991361201753047,0.6521637870305406,-62.17755789861405,0.065216378703054,0.065216378703054,1.1671501413133367,1.332605997084272,17.0,67.65140205349832,110.8678437951919,10110.867843795157,10110.867843795157,10000.0,1000.0,0.0104846000031102,0.8739363000058802,2.00001522898674e-07,1.850000990089029e-05,1.454448799995589,0.0010627000010572,2.339969300010125,215.0,330.0,499.0,348.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.5307732086278885,3.0948969118020484,184,123,31,24,10,48.91304347826087,11.560057331363303,-9.93883529890506,0.5769274006827271,-35.01932520581204,0.0576927400682727,0.0576927400682727,1.1136254566300294,0.7633761625792206,9.2,57.9742842389332,53.07732086281089,10053.077320862789,10053.077320862789,10000.0,1000.0,0.0095850999932736,0.7604856999969343,2.00001522898674e-07,1.3999990187585354e-05,1.2097818000038387,0.0011446999997133,1.981024799999432,370.0,391.0,284.0,348.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,1.4552928363310276,5.184815809999966,212,344,238,95,10,88.67924528301887,5.555590365703164,-31.3913508952488,1.3729177701236968,-113.44138364779884,0.1372917770123696,0.1372917770123696,1.3863306279244851,1.0890269730698243,10.6,111.87409118401224,145.52928363311185,10145.529283633105,10145.529283633105,10000.0,1000.0,0.0096570000023348,0.8165957000019262,3.00002284348011e-07,2.249999670311809e-05,1.4105939000000944,0.0016302000003634,2.2385270000086166,138.0,184.0,727.0,349.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,40.0,0.55,0.45,0.2748816653786707,2.524949984823909,248,292,168,80,9,50.80645161290322,6.702802430254467,-6.471940763412113,0.2216787624023591,-24.07513561582914,0.0221678762402359,0.0221678762402359,1.0696275966394169,0.4772825731459301,12.4,49.194768820642224,27.48816653789254,10027.488166537869,10027.488166537869,10000.0,1000.0,0.0189972999942256,0.8314731999998912,3.00002284348011e-07,1.5399986295960844e-05,1.490554100004374,0.0011158000124851,2.342172300006496,453.0,440.0,162.0,351.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,1.392993092962861,5.060704377605046,220,368,258,97,10,90.9090909090909,5.141209957082952,-37.482168641199976,1.2663573572390492,-114.8220697277203,0.1266357357239049,0.1266357357239049,1.3716415414213232,1.1090326359532938,11.0,105.12508508577751,139.2993092962954,10139.299309296286,10139.299309296286,10000.0,1000.0,0.0205111999966902,2.065476499992656,4.00003045797348e-07,3.0800001695752144e-05,3.3057467000035103,0.003581099997973,5.395379599998705,149.0,193.0,714.0,352.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,sma,50.0,0.55,0.45,0.274712984596772,2.6703653719471525,108,57,3,10,9,66.66666666666666,8.326188677270153,-15.126194106779945,0.5087277492534541,-46.55404609587231,0.0508727749253454,0.0508727749253454,1.1008967118223274,0.4186669882931764,5.4,58.15722771950956,27.471298459686523,10027.471298459675,10027.471298459675,10000.0,1000.0,0.0094525000022258,0.743776399991475,2.00001522898674e-07,1.1499985703267155e-05,1.3821219999954335,0.0013715999957639,2.1367478000029223,454.0,400.0,203.0,352.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,1.2017249022042598,4.934788533696079,140,184,114,34,10,88.57142857142857,6.90549594668098,-38.4960323092236,1.7167498602918856,-112.16823772453596,0.1716749860291885,0.1716749860291885,1.390210636693456,0.8621626401481743,7.0,120.9106221797494,120.172490220432,10120.172490220426,10120.172490220426,10000.0,1000.0,0.0091813000035472,0.8778700999973807,2.00001522898674e-07,1.2400007108226418e-05,1.3354994999972405,0.0017684000049484,2.22434549999889,184.0,181.0,694.0,353.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,0.7114216714226496,4.08969336314352,124,81,19,18,10,90.32258064516128,5.1177702988871925,-35.90882826590124,1.1474543087463758,-114.3994134646797,0.1147454308746375,0.1147454308746375,1.3301981275814905,0.6343964173314277,6.2,99.219101408468,71.1421671422753,10071.142167142263,10071.142167142263,10000.0,1000.0,0.0113257999910274,1.3969629000057466,2.9998773243278265e-07,3.840000135824084e-05,2.136990800005151,0.0042774000030476,3.5496149999962654,322.0,207.0,533.0,354.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,0.7929081527816197,3.5683201438409364,214,167,60,31,9,51.4018691588785,11.633846054522882,-10.780206110011015,0.7410356568054741,-62.17755789861405,0.0741035656805474,0.0741035656805474,1.1414465878642448,0.9481170320374254,10.7,69.45183039010969,79.29081527818573,10079.290815278162,10079.290815278162,10000.0,1000.0,0.0103100999986054,0.8169460000062827,3.00002284348011e-07,1.9899991457350552e-05,1.3820020999992266,0.001158499988378,2.210455799999181,299.0,363.0,400.0,354.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,1.1328882160734974,4.853520984154206,168,127,43,24,10,89.28571428571429,4.810452377905689,-27.49945630395112,1.348676447706745,-114.3994134646797,0.1348676447706745,0.1348676447706745,1.457741662458045,0.8856879472242476,8.4,109.44231023478268,113.28882160736656,10113.28882160735,10113.28882160735,10000.0,1000.0,0.0101603000075556,0.9335098000010476,2.00001522898674e-07,1.3800003216601908e-05,1.5427140000101645,0.0019048000103794,2.488322400007746,208.0,170.0,685.0,354.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,1.459236527123776,5.580126168750216,178,298,209,80,10,86.51685393258427,6.792162779316993,-31.422740107918315,1.6395916035099858,-113.44138364779884,0.1639591603509985,0.1639591603509985,1.3869905791454116,1.07642614032774,8.9,113.97959373889542,145.92365271238873,10145.923652712378,10145.923652712378,10000.0,1000.0,0.0099260999995749,0.8695851999946171,2.00001522898674e-07,1.999999221879989e-05,1.470077400008449,0.0018209000118076,2.3514475999982096,137.0,183.0,747.0,355.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,0.9826208990444866,4.543911547556237,124,158,96,32,10,87.09677419354838,7.454916169148962,-38.03792290369872,1.584872417813778,-112.16823772453596,0.1584872417813778,0.1584872417813778,1.322908305723035,0.727000108613708,6.2,120.20826241489664,98.26208990445424,10098.262089904449,10098.262089904449,10000.0,1000.0,0.0089862000022549,1.0082430000038585,2.9998773243278265e-07,1.550000160932541e-05,1.5081842000072356,0.0017011000018101,2.52714730000298,241.0,210.0,622.0,357.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.9135391141482614,3.743104725811549,336,603,435,156,10,50.595238095238095,8.036512560384226,-7.129513930334965,0.5437732822312927,-35.01932520581204,0.0543773282231292,0.0543773282231292,1.1543793231731647,1.198408830498277,16.8,62.04061134478075,91.35391141485718,10091.353911414826,10091.353911414826,10000.0,1000.0,0.0114652999909594,0.9547059000033188,2.00001522898674e-07,1.7799990018829703e-05,1.543908100007684,0.0018185000080848,2.5119306999986293,268.0,350.0,456.0,358.0
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.2958246583188702,4.991785202688185,190,269,174,66,10,86.31578947368422,6.234622417074841,-29.35819787447997,1.3640259561252357,-113.44138364779884,0.1364025956125235,0.1364025956125235,1.3395263574994074,0.9702219537046052,9.5,114.00792354385014,129.58246583189737,10129.582465831889,10129.582465831889,10000.0,1000.0,0.0101338999957079,1.0841341000050306,2.00001522898674e-07,1.8099992303177714e-05,1.6123930000030668,0.0018280999938724,2.708525499998359,169.0,203.0,709.0,360.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,1.3971753959930355,5.563148458008425,162,273,192,72,10,87.65432098765432,7.232047381071919,-37.37578244567927,1.724907896287822,-112.16823772453596,0.1724907896287822,0.1724907896287822,1.373818367019806,1.0352811704472282,8.1,113.89408585092757,139.71753959931357,10139.717539599304,10139.717539599304,10000.0,1000.0,0.0099201999983051,0.9078182999946875,2.9998773243278265e-07,1.7400001524947584e-05,1.5307336999976542,0.0025872999976854,2.451092000002973,147.0,190.0,745.0,360.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,0.9747914027907428,4.563781955749832,136,183,115,41,10,86.76470588235294,6.859627674816579,-34.13765472612195,1.4335167688100094,-112.16823772453596,0.1433516768810009,0.1433516768810009,1.317274741731941,0.7251050075838453,6.8,119.48375182734368,97.47914027908064,10097.479140279074,10097.479140279074,10000.0,1000.0,0.0094733000005362,1.086138699989533,1.9998697098344564e-07,1.6900012269616127e-05,1.3511640999931842,0.0019652000046335,2.448775900003966,243.0,214.0,625.0,360.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.6332984593326182,3.4125200058158063,270,344,209,82,9,47.40740740740741,9.268364240161814,-7.462612189254551,0.4691099698761701,-35.01932520581204,0.046910996987617,0.046910996987617,1.119525125842196,0.9035023404112604,13.5,57.79580374489289,63.32984593328297,10063.329845933262,10063.329845933262,10000.0,1000.0,0.0092256000061752,0.8580075999925612,1.9998697098344564e-07,1.889999839477241e-05,1.4291490000032354,0.0010953000019071,2.2975132999999914,347.0,385.0,352.0,361.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,0.4191683470916905,3.0518929622763165,276,315,177,93,9,44.927536231884055,8.111886029187925,-6.066053935532333,0.3037451790521309,-24.07513561582914,0.030374517905213,0.030374517905213,1.0909219246427264,0.6353755678221403,13.8,55.438768588808266,41.91683470919406,10041.916834709167,10041.916834709167,10000.0,1000.0,0.0097602000023471,1.3053180999995675,3.00002284348011e-07,2.059999678749591e-05,1.5654991999908816,0.0011018000077456,2.881718600008753,400.0,412.0,273.0,361.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,0.6582377467426522,4.231903266822482,100,52,2,10,10,92.0,5.218360794966634,-43.55520547354777,1.316475493485482,-113.68665828324242,0.1316475493485481,0.1316475493485481,1.3778180699563605,0.5979659667741734,5.0,97.91872951625648,65.82377467427409,10065.823774674263,10065.823774674263,10000.0,1000.0,0.0105208000022685,0.8712995999958366,3.00002284348011e-07,1.5600002370774746e-05,1.4891992000048049,0.001980300003197,2.373033399999258,335.0,187.0,566.0,362.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,1.2680248092711008,4.978133465784231,228,362,248,99,10,92.98245614035088,4.793272858285766,-47.66055525639624,1.1123024642729942,-114.3994134646797,0.1112302464272994,0.1112302464272994,1.332566627279547,1.0286846568299404,11.4,103.7763176034283,126.80248092712134,10126.80248092711,10126.80248092711,10000.0,1000.0,0.009135200001765,0.8267462000076193,1.9998697098344564e-07,1.3100012438371778e-05,1.6968629999901168,0.0018052999948849,2.534577700003865,176.0,206.0,706.0,362.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,50.0,0.55,0.45,0.6365561779194104,4.149209929752137,116,64,6,14,10,87.93103448275862,4.884095890681173,-26.490467518970167,1.0975106515853217,-115.43309504386366,0.1097510651585321,0.1097510651585321,1.3432804527912543,0.5842898902190832,5.8,97.1953710298576,63.65561779194866,10063.65561779194,10063.65561779194,10000.0,1000.0,0.0189146000047912,1.6616959999955725,4.00003045797348e-07,2.2599997464567423e-05,2.3362549000012223,0.0016152000025613,4.018535299997893,343.0,200.0,549.0,364.0
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,60.0,0.55,0.45,0.3896950833431765,2.848030189533388,346,203,30,40,10,66.47398843930635,6.210893397759101,-11.642814351861151,0.2252572736089578,-57.94529838159383,0.0225257273608957,0.0225257273608957,1.0577083902933455,0.4959033201397284,17.3,69.7647197197534,38.96950833434971,10038.969508334318,10038.969508334318,10000.0,1000.0,0.021060099999886,1.5536387000029208,3.00002284348011e-07,2.680000034160912e-05,2.3616461000056006,0.0018516999989515,3.938258300011512,409.0,454.0,233.0,365.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,80.0,0.55,0.45,0.678124882012653,3.490237363287934,282,377,236,89,10,46.09929078014184,10.301082361671442,-7.917866648780939,0.4809396326332791,-35.01932520581204,0.0480939632633279,0.0480939632633279,1.1126906553463272,0.9172351979678182,14.1,61.08814851423165,67.81248820129235,10067.812488201263,10067.812488201263,10000.0,1000.0,0.0095367000030819,0.8251631000021007,2.00001522898674e-07,1.7800004570744932e-05,1.4634809999988647,0.0010959999926853,2.2993120000028284,330.0,394.0,373.0,365.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,0.582487006936135,3.420370059296728,294,311,164,83,9,44.21768707482993,8.220972749591184,-5.8062747320706025,0.3962496645825679,-18.39554045707223,0.0396249664582568,0.0396249664582568,1.1223417838869076,0.8898483397727053,14.7,53.72759432526932,58.24870069363749,10058.248700693614,10058.248700693614,10000.0,1000.0,0.0185813999996753,1.5511607999942498,2.00001522898674e-07,1.720000000204891e-05,2.9320937000011327,0.002006299997447,4.503878200004692,361.0,382.0,355.0,366.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,40.0,0.55,0.45,0.3226394914167758,2.86132842935932,262,239,108,67,9,45.038167938931295,7.328271506556907,-5.557000968682751,0.2462896881045756,-19.09863509308593,0.0246289688104575,0.0246289688104575,1.0806388926817203,0.553873912309438,13.1,49.029153645261424,32.26394914169941,10032.263949141678,10032.263949141678,10000.0,1000.0,0.0198808999994071,2.0622253000037745,3.00002284348011e-07,1.889999839477241e-05,3.017194300002302,0.0028516000020317,5.102191600002698,434.0,426.0,239.0,366.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,40.0,0.55,0.45,0.6206145880424628,4.134033404800478,116,61,3,13,10,86.20689655172413,5.037947050529283,-23.72948671527601,1.0700251517975183,-115.32206228269467,0.1070025151797518,0.1070025151797518,1.3269216247116693,0.6067081743130167,5.8,89.63696257365078,62.06145880425606,10062.061458804246,10062.061458804246,10000.0,1000.0,0.0097523999866098,1.2232616000110283,2.00001522898674e-07,2.1700005163438615e-05,2.014259299990954,0.0016750000067986,3.248987200000556,352.0,208.0,544.0,368.0
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,0.6270981716000643,3.4760993516677106,284,419,277,111,9,47.88732394366197,8.979605380616684,-7.404099307052739,0.4416184307044491,-35.01932520581204,0.0441618430704449,0.0441618430704449,1.114454159308052,0.8921025354283227,14.2,57.991073387652015,62.709817160031776,10062.709817160006,10062.709817160006,10000.0,1000.0,0.0097997999982908,0.9470595999882788,3.00002284348011e-07,1.5900004655122757e-05,1.376910000006319,0.0011056999937864,2.3349066999944625,350.0,390.0,367.0,369.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,0.4446684566606382,3.199040125174525,296,298,150,79,9,43.24324324324324,8.205894564453905,-5.722742934035231,0.3004516599060171,-18.39554045707223,0.0300451659906017,0.0300451659906017,1.092502357071163,0.7054783141420677,14.8,52.37846259171795,44.466845666090535,10044.466845666064,10044.466845666064,10000.0,1000.0,0.009528999988106,0.8209007999976166,2.00001522898674e-07,1.340000017080456e-05,1.4193296999874292,0.0023183000012068,2.252105499996105,393.0,409.0,305.0,369.0
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,0.4128027324209142,3.153350891352832,276,298,160,81,9,42.7536231884058,8.323093928556691,-5.6934464372497375,0.2991324147979386,-18.39554045707223,0.0299132414797938,0.0299132414797938,1.0917783472786986,0.6597239606200801,13.8,52.21473628335903,41.28027324211553,10041.280273242091,10041.280273242091,10000.0,1000.0,0.0096689000056358,0.9448945000040112,4.00003045797348e-07,2.8700000257231292e-05,1.7642506999982288,0.0012523000041255,2.7201275000115857,404.0,411.0,294.0,369.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,0.2298876408635805,2.538728880845713,434,248,31,57,10,67.2811059907834,5.039766585673589,-10.039678273548516,0.105939005006448,-79.45143812709023,0.0105939005006448,0.0105939005006448,1.0322505762481125,0.3246237578635541,21.7,67.33324665210837,22.98876408639921,10022.988764086358,10022.988764086358,10000.0,1000.0,0.0106618999998318,0.8136977999965893,2.00001522898674e-07,1.819999306462705e-05,1.354452700004913,0.0012821999989682,2.1801281000080053,465.0,483.0,164.0,370.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,0.0169980905105148,1.8132740302321249,106,55,2,10,9,67.9245283018868,5.782739244434055,-12.145811985209702,0.0320718688879441,-50.05943563228448,0.0032071868887944,0.0032071868887944,1.008232365841924,0.0656902889377229,5.3,39.35780646340403,1.6998090510610382,10001.699809051051,10001.699809051051,10000.0,1000.0,0.0100972000072943,0.8328297999978531,2.00001522898674e-07,1.2200005585327744e-05,1.456484800000908,0.0012774000060744,2.3007158000109484,515.0,513.0,89.0,372.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,1.272724697380054,5.319443570337337,222,363,252,99,10,88.28828828828829,5.198576977103811,-29.39908261678148,1.146598826468597,-114.28812104152018,0.1146598826468596,0.1146598826468596,1.333010050261189,0.9621096520383718,11.1,112.0885355797654,127.27246973801424,10127.272469738004,10127.272469738004,10000.0,1000.0,0.0108769999933429,0.8925201999954879,2.00001522898674e-07,1.6699996194802225e-05,1.3951326000096742,0.0017377999902237,2.300300899994909,173.0,205.0,740.0,372.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,0.0137294444103281,1.822992140781601,100,52,2,11,9,68.0,6.028928233437017,-12.7256634684885,0.0274588888208518,-50.05943563228448,0.0027458888820851,0.0027458888820851,1.006742990475714,0.0591256447083077,5.0,39.36629458656894,1.3729444410425913,10001.372944441033,10001.372944441033,10000.0,1000.0,0.0105623999988893,0.8123931000009179,2.00001522898674e-07,1.3500000932253895e-05,1.3862778000038816,0.0012476999982027,2.2105101000051945,517.0,516.0,90.0,374.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,40.0,0.55,0.45,0.9105608938135082,4.385324962270016,244,262,140,61,10,89.34426229508196,4.414684044874172,-30.011113193070628,0.7463613883718576,-115.32206228269467,0.0746361388371857,0.0746361388371857,1.233390695064743,0.7477195848540268,12.2,106.97928482575514,91.05608938136665,10091.05608938135,10091.05608938135,10000.0,1000.0,0.0213101999979699,2.1211271999927703,3.00002284348011e-07,6.570000550709665e-05,2.9679068999976157,0.0018960000015795,5.112343600005261,269.0,262.0,594.0,375.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.0305059316869305,4.695232825323996,230,359,244,100,10,89.56521739130436,4.805461085669819,-32.65932488794096,0.8960921145104334,-114.8220697277203,0.0896092114510433,0.0896092114510433,1.262943262305334,0.8265420378523722,11.5,107.89363474295108,103.05059316869983,10103.050593168691,10103.050593168691,10000.0,1000.0,0.0121049000008497,1.176036100005149,7.00005330145359e-07,2.639999729581177e-05,1.8442814000009091,0.0021962000027997,3.0346663999953307,233.0,240.0,654.0,375.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,40.0,0.55,0.45,0.5248432866830262,4.041753608161439,114,62,5,13,10,85.96491228070175,4.956439632937425,-23.797651668202505,0.9207776959353292,-115.32206228269467,0.0920777695935329,0.0920777695935329,1.2756801879029585,0.5377363904460017,5.7,86.73266290279274,52.484328668313765,10052.484328668304,10052.484328668304,10000.0,1000.0,0.0099002000060863,0.8771718999923905,3.00002284348011e-07,1.4200006262399256e-05,1.544089100003475,0.0014911999896867,2.432681699996465,371.0,237.0,521.0,376.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,0.964621472080962,4.643866335843883,238,370,251,101,10,91.5966386554622,4.399609020061585,-38.30952359786045,0.8106062790597333,-114.3994134646797,0.0810606279059733,0.0810606279059733,1.2517967809275905,0.7896135597906045,11.9,106.24383375577194,96.46214720810826,10096.462147208096,10096.462147208096,10000.0,1000.0,0.0091315000026952,0.7750886000139872,2.00001522898674e-07,1.030000566970557e-05,1.2615082999982403,0.0013784000038867,2.0471297000040067,248.0,246.0,639.0,377.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,60.0,0.55,0.45,0.0946910086442585,2.3850981298190432,396,219,21,45,10,62.121212121212125,5.630377159421521,-9.107563863258434,0.0478237417397191,-53.234625526709465,0.0047823741739719,0.0047823741739719,1.0138626179391608,0.167232944903059,19.8,64.55495882450685,9.469100864464394,10009.469100864426,10009.469100864426,10000.0,1000.0,0.0088879999966593,0.7472563999908743,1.9998697098344564e-07,2.850001328624785e-05,1.2094919000082882,0.0008470000029774,1.966524000003119,491.0,503.0,141.0,378.3333333333333
